,url,checked,title
944,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q39_Hazardous_Pursuits_Supplementary_Questionnaire.pdf,True,Q39_Hazardous_Pursuits_Supplementary_Questionnaire
945,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q40_Mental_Health_Supplementary_Questionnaire.pdf,True,Q40_Mental_Health_Supplementary_Questionnaire
946,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q41_Cysts_Lumps_Tumours_Polyps_Supplementary_Questionnaire.pdf,True,Q41_Cysts_Lumps_Tumours_Polyps_Supplementary_Questionnaire
947,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q42_Non-Income_Earner_Supplementary_Questionnaire.pdf,True,Q42_Non-Income_Earner_Supplementary_Questionnaire
948,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q43_Liver_Disorder_Supplementary_Questionnaire.pdf,True,Q43_Liver_Disorder_Supplementary_Questionnaire
949,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q44_Aviation_(Commercial)_Supplementary_Questionnaire.pdf,True,Q44_Aviation_(Commercial)_Supplementary_Questionnaire
950,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q45_Raised_Cholesterol_Supplementary_Questionnaire.pdf,True,Q45_Raised_Cholesterol_Supplementary_Questionnaire
951,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q46_Health_Condition_Amendment_Form.pdf,True,Q46_Health_Condition_Amendment_Form
952,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q47_Residential_Supplementary_Questionnaire.pdf,True,Q47_Residential_Supplementary_Questionnaire
953,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q48_Employee_Benefit_Insurance_Supplementary_Questionnaire.pdf,True,Q48_Employee_Benefit_Insurance_Supplementary_Questionnaire
954,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q50-Aviation-Private-Supplementary-Questionnaire.pdf,True,Q50-Aviation-Private-Supplementary-Questionnaire
955,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q51_Professional_Sports_Supplementary_Questionnaire.pdf,True,Q51_Professional_Sports_Supplementary_Questionnaire
956,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/for-new-business-and-underwriting-forms-and-questionnaires/Q6I_Diabetes_Supplementary_Questionnaire.pdf,True,Q6I_Diabetes_Supplementary_Questionnaire
957,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/business-reply-envelope/Business_Reply_Envelope_Local.pdf,True,Business_Reply_Envelope_Local
958,https://singlife.com/content/dam/public/sg/documents/life/life-and-health-savings-retirement-forms/business-reply-envelope/Business_Reply_Envelope_Overseas.pdf,True,Business_Reply_Envelope_Overseas
959,https://singlife.com/en/form,True,"Policy Guides, Documents & Forms Download | Singlife"
960,https://www.awfa.com.sg/,True,Alpha Wealth Financial Advisers | Building a financially secure future for you and your loved ones
961,https://www.aon.com/singapore/,True,Risk - Reinsurance - Human Capital - Wealth - Health - Data & Analytics | Aon Singapore
962,https://www.avallis.com/,True,Avallis Financial
963,https://avriowealth.com/,True,Avrio Wealth
964,https://www.bankofchina.com/sg/,True,ä¸­å½é¶è¡å¨çæå¡ Always with you @ æ°å å¡ Singapore
965,https://www.monat.com/,True,403 Forbidden
966,https://www.chartwell-associates.com/,True,Chartwell Associates Pte Ltd | Chartwell Associates
967,https://www.cimbbank.com.sg/,True,Personal Banking in Singapore | CIMB SG
968,https://www.cornerstoneplanners.com/,True,Home - Cornerstone Planners
969,https://www.cxagroup.com/,True,CXA Group: Asia's first Employee Health Ecosystem powered by technology and data
970,https://www.dbs.com.sg/index/default.page,True,DBS Bank | Singapore
971,https://www.el-mandate.com.sg/,True,EL Mandate - Your Financial Advisor of Choice in Singapore
972,https://www.eternal-fa.com/,True,Eternal Financial Advisory
973,https://expatinsurance.com.sg/,True,Home - Expat Insurance Singapore
974,https://www.farringdon.com.sg/,True,Farrringdon – Asset Management
975,https://www.fa.com.sg,True,#1 Largest Independent Financial Advisory (IFA) Firm | Financial Aillance
976,https://www.finexis.com.sg/,True,finexis advisory | Home
977,https://meyado.com/,True,
978,https://www.frontier-wealth.com/,True,Frontier News
979,https://www.gen.com.sg/,True,HOME | GEN Financial Advisory
980,https://www.genriver.com/,True,"GenRiver Financial – Insurance & investment solutions for individuals, families & businesses"
981,https://www.gfcadvice.com/,True,"Financial Advisers Singapore, Financial Planning for Expatriates | GFC"
982,https://www.globaleye.sg/,True,Globaleye - Boutique Financial Investment Advisory Company UAE
983,https://www.gyc.com.sg/,True,GYC Financial Advisory & Private Wealth
984,http://www.icbc-ltd.com/icbcltd/en/,True,Industrial and Commercial Bank of China Limited
985,https://infinitumfa.com/,True,Infinitum Financial Advisory
986,https://www.ippfa.com/,True,Personal Financial Advisory - Singapore | IPP Financial Advisers
987,https://www.insurediy.com/,True,"Sorry, site has been closed"
988,https://insurancemarket.sg/,True,Compare and Buy Best Insurance| Insurance Market Singapore 2023
989,https://www.legacyfa-asia.com/,True,Legacy FA | Home
990,https://www.lpa.com.sg/,True,Home - Life Planning Associates
991,https://www.sonylifefa.com/,True,Sony Life | Home
992,https://www.manulifefa.com.sg/,True,Manulife Financial Advisers | Financial Planning & Wealth Management
993,https://www.panaharrison.com/,True,Pana Harrison
994,https://www.moneyowl.com.sg/,True,MoneyOwl | Wise Advice That Brings You Closer to Financial Freedom
995,https://pfp-fa.com/,True,PFPFA – Here for you
996,https://www.phillip.com.sg/,True,Home - PhillipCapital
997,https://www.mercer.com/pcs.html,True,Private Client Services (PCS) Homepage
998,https://www.promiseland.com.sg/,True,Home - PromiseLand
999,https://www.rayalliance.com/,True,Ray Alliance Financial Advisers
1000,https://rhbgroup.com.sg/,True,Home | RHB Singapore
1001,https://sg-alliance.com/,True,"Financial Resilience, Life Advantage | SG Alliance"
1002,https://www.singcapital.com.sg/,True,financial advisor singapore | SingCapital
1003,https://www.sjp.asia/,True,Access Denied
1004,https://synergy.com.sg/,True,Synergy Financial Advisers
1005,https://www.tallrockcapital.com,True,TallRock Capital: Designing your financial future.
1006,https://unicorn.sg/,True,Unicorn Financial Solutions
1007,https://wynnes.com.sg/,True,Wynnes | A leading financial advisory firm in Singapore delivering comprehensive financial advice to individual and corporate clients.
1008,https://javelinwealth.com/,True,Javelin Wealth Management
1009,https://www.kgieworld.sg/,True,KGI Securities Singapore
1010,https://www.manulife.com.sg/index.html,True,Financial Planning & Insurance Singapore | Manulife Singapore
1011,https://www.manulife.com.sg/,True,Financial Planning & Insurance Singapore | Manulife Singapore
1012,https://metropolitan.com.sg/,True,Metropolitan
1013,https://singlifefa.com,True,SFA - Singlife Financial Advisers
1014,https://ebh.singlife.com/eb/mindef-mha/?existing=1/,True,MINDEF & MHA Group Insurance
1015,https://singlife.com/content/dam/public/sg/documents/commonreportingstandard/CRS-Self-Certification-Form-Individual.pdf,True,CRS-Self-Certification-Form-Individual
1016,https://singlife.com/content/dam/public/sg/documents/commonreportingstandard/CRS-Self-Certification-Form-Entity.pdf,True,CRS-Self-Certification-Form-Entity
1017,https://singlife.com/content/dam/public/sg/documents/commonreportingstandard/CRS-Self-Certification-Form-Controlling-Person.pdf,True,CRS-Self-Certification-Form-Controlling-Person
1018,https://singlife.com/content/dam/public/sg/documents/commonreportingstandard/CRS-Self-Certification-Form-Individual-Navigator.pdf,True,CRS-Self-Certification-Form-Individual-Navigator
1019,https://singlife.com/content/dam/public/sg/documents/commonreportingstandard/CRS-Self-Certification-Form-Entity-Navigator.pdf,True,CRS-Self-Certification-Form-Entity-Navigator
1020,https://singlife.com/content/dam/public/sg/documents/commonreportingstandard/CRS-Self-Certification-Form-Controlling-Person-Navigator.pdf,True,CRS-Self-Certification-Form-Controlling-Person-Navigator
1021,https://www.oecd.org/tax/automatic-exchange/crs-implementation-and-assistance/crs-by-jurisdiction/,True,Just a moment...
1022,https://singlife.com/content/dam/public/sg/documents/fatca/B82_-_US_National_Declaration.pdf,True,B82_-_US_National_Declaration
1023,https://www.irs.gov/pub/irs-pdf/fw8bene.pdf,True,fw8bene
1024,https://www.irs.gov/pub/irs-pdf/fw8ben.pdf,True,fw8ben
1025,https://www.irs.gov/pub/irs-pdf/fw9.pdf,True,fw9
1026,https://urldefense.com/v3/__https:/www.mas.gov.sg/regulation/guidelines/guidelines-on-fair-dealing---board-and-senior-management-responsibilities-for-delivering-fair-dealing-outcomes-to-customers__;!!NIGBUM9j84KE1sg!20iEVV_CAufxF2MJ5b4DbYfNdvMMMvCLf89Rdx-w2lMbckLagp6Z2Nt35I30gok$,True,403 Forbidden
1027,https://www.singlife.com,True,Singlife: Insurance & Investment Singapore. Buy Online or Get Advice
1028,https://www.pdpc.gov.sg/,True,Personal Data Protection Commission Singapore | PDPC
1029,https://www.dnc.gov.sg/index.html,True,PDPC - Do Not Call Registry
1030,"https://singlife.com/content/dam/public/sg/documents/mindef-and-mha/PERSONAL%20DATA%20PROTECTION%20STATEMENT%20FOR%20MINDEF,%20MHA%20AND%20POGIS%20INSURED%20MEMBERS.pdf",True,"PERSONAL%20DATA%20PROTECTION%20STATEMENT%20FOR%20MINDEF,%20MHA%20AND%20POGIS%20INSURED%20MEMBERS"
1031,https://singlife.com/content/dam/public/sg/documents/pdpa/pdpa-for-eldershield-careshieldlife-supplement-policies.pdf,True,pdpa-for-eldershield-careshieldlife-supplement-policies
1032,https://singlife.com/business/pdpa,True,PDPA
1034,https://www.csa.gov.sg/gosafeonline,True,GoSafeOnline
1035,http://www.singlife-speakout.com/,True,No Title
1036,https://www.dollardex.com/SGN/?current=investUT/fundOverview&p=JQHHSo98RXnanTLyJnUvV3MOHxzZhbynHRzRbyT0p6k=&previous=investUT/home&nodelevel=child&ID=378,True,dollarDEX - Online Unit Trust Platform Singapore
1037,https://www.dollardex.com/SGN/?current=investUT/fundOverview&p=XhZFJsdohrrNc2HmFia/Yh9otiUcXhzpz5vgijdl14A=&previous=investUT/home&nodelevel=child&ID=2360,True,dollarDEX - Online Unit Trust Platform Singapore
1038,https://singlife.com/dollardex,True,Make an appointment - Singlife
1039,https://singlife.com/en/blog/money/2020/pre-approval-claim-guaranteed,True,Simple steps to get your medical claims pre-approved | Singlife SG
1040,https://singlife.com/en/blog/money/2021/guide-to-faster-smoother-medical-claims,True,Your guide to a faster & smoother medical insurance claim | Singlife SG
1041,https://singlife.com/en/blog/lifestyle/2016/guide-to-making-a-travel-claim,True,How to file a travel insurance claim | Singlife Singapore
1042,https://www.lia.org.sg,True,Home
1043,https://www.sdic.org.sg,True,Singapore Deposit Insurance Corporation - SDIC
1044,https://singlife.com/en/blog/money/2020,True,2020
1045,https://blog.seedly.sg/true-cost-cancer-treatment-singapore/,True,Can You Afford Cancer Treatment? An Insight On The True Cost Of Cancer Treatment In Singapore
1046,https://www.moh.gov.sg/healthcare-schemes-subsidies/medisave,True,MOH | MediSave
1047,https://www.moh.gov.sg/healthcare-schemes-subsidies/medishield-life,True,MOH | MediShield Life
1048,https://www.moh.gov.sg/healthcare-schemes-subsidies/medishield-life/about-integrated-shield-plans,True,MOH | About Integrated Shield Plans
1049,https://singlife.com/en/blog/health/2023/cancer-survivor-lessons,True,Overcoming the odds: 9 life lessons from 3 cancer survivors | Singlife Singapore
1050,https://www.moh.gov.sg/home/our-healthcare-system/medishield-life/what-is-medishield-life/what-medishield-life-benefits,True,MOH | MediShield Life Benefits
1051,https://singlife.com/en/blog/money/2021/understanding-deductible-and-co-insurance,True,Health insurance 101: Deductible vs co-insurance | Singlife Singapore
1052,https://www.moh.gov.sg/cost-financing/healthcare-schemes-subsidies/medishield-life,True,MOH | MediShield Life
1053,https://singlife.com/en/blog/money/2015,True,2015
1054,https://singlife.com/en/form/form-mstp-sfa,True,Singlife Simple Term Form - Make an appointment with Singlife
1055,https://singlife.com/content/dam/public/sg/images/life-insurance/singlife-simple-term/Singlife_Simple_Term_BI.jpeg,True,jpeg
1056,https://singlife.com/content/dam/public/sg/documents/life-insurance/singlife-simple-term/brochure-chinese.pdf,True,brochure-chinese
1057,https://singlife.com/en/form/better-plan-sfa-elite-term,True,Better Plan SFA (Elite Term) | Singlife
1058,https://singlife.com/content/dam/public/sg/images/life-insurance/singlife-elite-term/Singlife_Elite_Term_BI.png,True,png
1059,https://singlife.com/content/dam/public/sg/documents/promotion/singlife-elite-term/singlife-elite-term-promotion-tncs.pdf,True,singlife-elite-term-promotion-tncs
1060,https://singlife.com/content/dam/public/sg/documents/life-insurance/interim-cover-tnc.pdf,True,interim-cover-tnc
1061,https://singlife.com/content/dam/public/sg/documents/life-insurance/singlife-elite-term/brochure-chinese.pdf,True,brochure-chinese
1062,https://singlife.com/content/dam/public/sg/images/life-insurance/singlife-whole-life/singlife-whole-life-infographic.png,True,png
1063,https://singlife.com/content/dam/public/sg/documents/life-insurance/singlife-whole-life/brochure-chinese.pdf,True,brochure-chinese
1064,https://www.youtube.com/watch?v=XsZR4z24qn8,True,Direct Purchase Insurance - YouTube
1065,https://singlife.com/en/life-insurance/direct-purchase-insurance,True,DIRECT - Singlife Term Life | Affordable Term Life Insurance | Singlife SG
1066,https://singlife.com/content/dam/public/sg/documents/life-insurance/direct-singlife-term-life/product-summary.pdf,True,product-summary
1067,https://singlife.com/content/dam/public/sg/documents/life-insurance/direct-purchase-insurance/dpi-fact-sheet-and-checklist.pdf,True,dpi-fact-sheet-and-checklist
1068,https://singlife.com/content/dam/public/sg/documents/consumer-guides/genetics-moratorium.pdf,True,genetics-moratorium
1069,https://singlife.com/content/dam/public/sg/documents/life-insurance/direct-singlife-whole-life/product-summary.pdf,True,product-summary
1070,https://singlife.com/content/dam/public/sg/documents/life-insurance/direct-singlife-whole-life/brochure-chinese.pdf,True,brochure-chinese
1071,https://go.gov.sg/moh-cancerdruglist,True,MOH | Cancer Drug List
1072,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield-and-health-plus/chinese-brochure.pdf,True,chinese-brochure
1073,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/cancer-drugs-appendix.pdf,True,cancer-drugs-appendix
1074,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/singlife-shield-tncs.pdf,True,singlife-shield-tncs
1075,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/singlife-shield-standard-plan-tncs.pdf,True,singlife-shield-standard-plan-tncs
1076,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/faq-singlife-shield-including-standard-plan-jul2022.pdf,True,faq-singlife-shield-including-standard-plan-jul2022
1077,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/singlife-shield-tcs-april-2023.pdf,True,singlife-shield-tcs-april-2023
1078,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/singlife-shield-standard-plan-tcs-april-2023.pdf,True,singlife-shield-standard-plan-tcs-april-2023
1079,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/factsheet-singlife-shield-standard-plan.pdf,True,factsheet-singlife-shield-standard-plan
1080,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-shield/singlife-shield-interim-cover-tncs.pdf,True,singlife-shield-interim-cover-tncs
1081,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-health-plus/Singlife-Shield-HealthPlus-PremiumRates.pdf,True,Singlife-Shield-HealthPlus-PremiumRates
1082,https://singlife.com/content/dam/public/sg/documents/medical-insurance/forms/Singlife_Change_Form.pdf,True,Singlife_Change_Form
1083,https://singlife.com/content/dam/public/sg/documents/medical-insurance/forms/Singlife_HealthDeclaration.pdf,True,Singlife_HealthDeclaration
1084,https://singlife.com/en/medical-insurance/shield/no-claims-discount,True,No claims discount
1085,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-health-plus/singlife-health-plus-faq.pdf,True,singlife-health-plus-faq
1086,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-health-plus/singlife-health-plus-tncs.pdf,True,singlife-health-plus-tncs
1087,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-health-plus/singlife-health-plus-private-cover-tcns.pdf,True,singlife-health-plus-private-cover-tcns
1088,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-health-plus/singlife-health-plus-private-cover-tncs.pdf,True,singlife-health-plus-private-cover-tncs
1089,https://singlife.com/content/dam/public/sg/documents/medical-insurance/singlife-health-plus/Singlife-Health-Plus-Terms-n-Conditions.pdf,True,Singlife-Health-Plus-Terms-n-Conditions
1090,https://singlife.com/en/form/better-plan-sfa-comprehensive-critical-illness,True,Better Plan SFA (Comprehensive Critical Illness) | Singlife
1091,https://singlife.com/content/dam/public/sg/images/critical-illness-insurance/singlife-comprehensive-critical-illness/singlife-comprehensive-CI-infographic.png,True,png
1092,https://singlife.com/content/dam/public/sg/documents/critical-illness-insurance/singlife-comprehensive-critical-illness/brochure-chinese.pdf,True,brochure-chinese
1093,https://singlife.com/en/form/better-plan-sfa-multipay-critical-illness,True,Better Plan SFA (Multipay Critical Illness) | Singlife
1094,https://singlife.com/content/dam/public/sg/documents/critical-illness-insurance/singlife-multipay-critical-illness/brochure-2023.pdf,True,brochure-2023
1095,https://singlife.com/content/dam/public/sg/images/critical-illness-insurance/singlife-multipay-critical-illness/multipay-payout-table-1754x1240px.jpg,True,jpg
1096,https://singlife.com/content/dam/public/sg/images/critical-illness-insurance/singlife-multipay-critical-illness/singlife-multipay-CI-infographic2.png,True,png
1097,https://singlife.com/content/dam/public/sg/images/critical-illness-insurance/singlife-multipay-critical-illness/singlife-multipay-CI-infographic3.png,True,png
1098,https://singlife.com/content/dam/public/sg/documents/critical-illness-insurance/singlife-multipay-critical-illness/brochure-chinese.pdf,True,brochure-chinese
1099,https://singlife.com/en/form/better-plan-sfa-essential-critical-illness,True,Better Plan SFA (Essential Critical Illness) | Singlife
1100,https://singlife.com/content/dam/public/sg/images/critical-illness-insurance/singlife-essential-critical-illness/Singlife_Essential_CI_BI_1.png,True,png
1101,https://singlife.com/content/dam/public/sg/images/critical-illness-insurance/singlife-essential-critical-illness/Singlife_Essential_CI_BI_2.png,True,png
1102,https://singlife.com/content/dam/public/sg/documents/critical-illness-insurance/singlife-essential-critical-illness/chinese-brochure.pdf,True,chinese-brochure
1103,https://singlife.com/en/promotions/singlife-disability-income-promotion,True,Singlife Disability Income Promotions | Income Protector | Singlife Singapore
1104,https://singlife.com/content/dam/public/sg/documents/promotion/singlife-disability-income/premium-discount-tnc.pdf,True,premium-discount-tnc
1105,https://singlife.com/content/public/sg/en/prod-backup/promotion/disability-income.html,True,Singlife: Insurance & Investment Singapore. Buy Online or Get Advice
1106,https://singlife.com/content/dam/public/sg/documents/promotion/singlife-eldershield-standard-and-singlife-eldershield-plus/premium-discount-tnc.pdf,True,premium-discount-tnc
1107,https://singlife.com/content/public/sg/en/prod-backup/promotion/eldershield-supplement.html,True,Singlife: Insurance & Investment Singapore. Buy Online or Get Advice
1108,https://singlife.com/content/dam/public/sg/documents/disability-insurance/singlife-eldershield-standard-and-singlife-eldershield-plus/singlife-eldershield-standard-and-plus-brochure-chinese.pdf,True,singlife-eldershield-standard-and-plus-brochure-chinese
1109,https://singlife.com/content/dam/public/sg/documents/life/singlife-eldershield-standard-premium-rates.pdf,True,singlife-eldershield-standard-premium-rates
1110,https://singlife.com/content/dam/public/sg/documents/life/singlife-eldershield-plus-premium-rates.pdf,True,singlife-eldershield-plus-premium-rates
1111,https://www.aic.sg/financial-assistance/Documents/Application%20Forms/IDAPE%20Assessor%20List.pdf,True,IDAPE%20Assessor%20List
1112,https://www.singlife.com/pdpa,True,PDPA
1113,https://singlife.com/content/dam/public/sg/documents/promotion/tnc-better-plan-sfa-maternity-care.pdf,True,tnc-better-plan-sfa-maternity-care
1114,https://singlife.com/content/dam/public/sg/images/accident-insurance/singlife-accident-guard/singlife-accident-guard-infographic-1.png,True,png
1115,https://singlife.com/content/dam/public/sg/images/accident-insurance/singlife-accident-guard/singlife-accident-guard-infographic-2.png,True,png
1116,https://singlife.com/content/dam/public/sg/documents/accident-insurance/singlife-accident-guard/brochure-chinese.pdf,True,brochure-chinese
1117,https://singlife.com/en/form/better-plan-sfa-steadypay-saver,True,Better Plan SFA (Steadypay Saver) | Singlife
1118,https://singlife.com/content/dam/public/sg/images/savings/singlife-steadypay-saver/singlife-steadypay-saver-infographic.png,True,png
1119,https://singlife.com/content/dam/public/sg/documents/savings/singlife-steadypay-saver/brochure-chinese.pdf,True,brochure-chinese
1120,https://singlife.com/en/form/better-plan-sfa-choice-saver,True,Better Plan SFA (Choice Saver) | Singlife
1121,https://singlife.com/content/dam/public/sg/images/savings/singlife-choice-saver/Singlife_Choice_Saver_BI_1.jpeg,True,jpeg
1122,https://singlife.com/content/dam/public/sg/images/savings/singlife-choice-saver/Singlife_Choice_Saver_BI_2_R.png,True,png
1123,https://singlife.com/content/dam/public/sg/documents/savings/singlife-choice-saver/chinese-brochure.pdf,True,chinese-brochure
1124,https://singlife.com/content/dam/public/sg/images/savings/singlife-legacy-income/how-singlife-legacy-income-works-1.png,True,png
1125,https://singlife.com/content/dam/public/sg/images/savings/singlife-legacy-income/how-singlife-legacy-income-works-2.png,True,png
1126,https://singlife.com/content/dam/public/sg/documents/savings/singlife-legacy-income/brochure-chinese.pdf,True,brochure-chinese
1127,https://singlife.com/en/form/better-plan-sfa-flexi-life-income-ii,True,Better Plan SFA (Flexi Life Income) | Singlife
1128,https://singlife.com/content/dam/public/sg/images/savings/singlife-flexi-life-income-ii/flexi-life-income-infographics.png,True,png
1129,https://singlife.com/content/dam/public/sg/documents/savings/singlife-flexi-life-income-ii/chinese-brochure.pdf,True,chinese-brochure
1130,https://singlife.com/en/form/better-plan-sfa-flexi-life-income,True,Better Plan SFA (Flexi Life Income) | Singlife
1171,https://www.lia.org.sg/news-room/industry-performance/2023/increasing-focus-on-protection-as-life-insurance-industry-sees-a-positive-uptake-in-annual-premium-policies-in-1q-2023/,True,Increasing focus on protection as life Insurance industry sees a positive uptake in annual premium policies in 1Q 2023
1172,https://www.lia.org.sg/news-room/industry-performance/2023/life-insurance-industry-records-s-510b-in-weighted-new-business-premiums-for-ytd-4q-2022/,True,Life Insurance industry records S$5.10B in weighted new business premiums for YTD 4Q 2022
1173,https://www.lia.org.sg/news-room/financial-sector-news/2022/launch-of-singapore-financial-data-exchange-sgfindex-phase-2b/,True,Launch of Singapore Financial Data Exchange(SGFinDex) Phase 2B
1174,https://www.lia.org.sg/news-room/media-releases/2022/ip-insurers-introduce-key-initiatives,True,IP Insurers introduce key initiatives
1175,https://www.lia.org.sg/industry-guidelines/health-insurance/framework/2022/Non-CDL-Classification-Framework,True,Non-CDL Classification Framework
1185,https://singlife.com/privacy-policy/,True,PDPA
1186,https://singlife.com/en/promotion/,True,Latest Insurance Deals & Offers | Singlife Insurance Promotions | Singlife Singapore
1187,http://singlife.com/car-insurance/customer-care/index.html,True,404
1188,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/most-popular-questions,True,Most Popular Questions
1189,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/overview-and-eligibility,True,Overview and Eligibility
1190,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/quotation,True,Quotation
1191,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/cover-and-benefits,True,Cover and Benefits
1192,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/ecall-assistance-service-(for-all-motor-prestige-plan-policies-purchased-renewed-before-1-january-2022-only),True,eCall Assistance Service (For all Motor Prestige plan policies purchased renewed before 1 January 2022 only)
1193,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/claims,True,Claims
1194,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/no-claims-discount-(ncd),True,No Claims Discount (NCD)
1195,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/purchase-and-payment,True,Purchase and Payment
1196,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/existing-customers,True,Existing customers
1197,https://singlife.com/en/faq/car-insurance/details.html/_faq-hub_car-insurance/renewals,True,Renewals
1203,https://ipsr.gia.org.sg/,True,Merimen App
1204,https://www.ifoundries.com/,True,Digital Marketing Agency Singapore | iFoundries
1205,https://gia.org.sg/popular-topics/12-what-is-a-no-claims-discount-and-how-does-it-work.html,True,What is a No Claims Discount and how does it work?
1206,https://gia.org.sg/popular-topics/15-having-the-hdb-fire-insurance-or-policy-arranged-by-my-bank-is-good-enough.html,True,Having the HDB Fire Insurance or policy arranged by my bank is good enough.
1207,https://gia.org.sg/popular-topics/454-insurance-disputes.html,True,Insurance Disputes
1208,https://singlife.com/en/faq/travel-insurance/details,True,Travel Insurance
1209,https://www.moh.gov.sg,True,Ministry of Health
1268,http://www.mfa.gov.sg/About-MFA,True,Ministry of Foreign Affairs Singapore - About MFA
1269,http://www.mfa.gov.sg/Contact-Us,True,Ministry of Foreign Affairs Singapore - Contact Us
1270,http://www.mfa.gov.sg/eRegister-my-trip,True,MFA eRegister - Register your overseas travel with Singapore Ministry of Foreign Affairs | Main Page
1271,http://www.mfa.gov.sg/Services/Singapore-Citizens/I-Need-Help-Overseas,True,Ministry of Foreign Affairs Singapore - I Need Help Overseas
1272,http://www.mfa.gov.sg/SCP-Link,True,SCP
1273,http://www.mfa.gov.sg/Overseas-Missions,True,Ministry of Foreign Affairs Singapore - Overseas Missions
1274,http://www.mfa.gov.sg/SINGAPORES-FOREIGN-POLICY/Countries-and-Regions,True,Ministry of Foreign Affairs Singapore - Countries and Regions
1275,http://www.mfa.gov.sg/SINGAPORES-FOREIGN-POLICY/International-Organisations,True,Ministry of Foreign Affairs Singapore - International Organisations
1276,http://www.mfa.gov.sg/ASEAN-2018,True,Ministry of Foreign Affairs Singapore - Error
1277,http://www.mfa.gov.sg/RSS-Feeds,True,Ministry of Foreign Affairs Singapore - RSS Feeds
1279,http://www.mfa.gov.sg/MCI-Reach,True,REACH (reaching everyone for active citizenry@ home)
1280,https://www.facebook.com/SingaporeMFA/,True,Singapore Ministry of Foreign Affairs
1281,https://twitter.com/mfasg,True,No Title
1282,https://www.instagram.com/mfa_sg/,True,Ministry of Foreign Affairs SG (@mfa_sg) • Instagram photos and videos
1284,http://www.mfa.gov.sg/Report-Vulnerability,True,Vulnerability Disclosure Programme
1285,http://www.mfa.gov.sg/Privacy-Policy,True,Ministry of Foreign Affairs Singapore - Privacy Policy
1286,http://www.mfa.gov.sg/Terms-of-Use,True,Ministry of Foreign Affairs Singapore - Terms of Use
1287,https://www.gov.sg,True,gov.sg | Home
1288,https://www.mfa.gov.sg/news-highlights,True,Ministry of Foreign Affairs Singapore - Error
1289,https://www.mfa.gov.sg/healthcare-schemes-subsidies,True,Ministry of Foreign Affairs Singapore - Error
